T_inlet,MFR_inlet,CH4Mean,CO2Mean,COMean,H2OMean,N2Mean,O2Mean,TMean,UMean,MFR_outlet,fuelEfficiency,EI_CH4,EI_CO2,EI_CO
800.0,0.060000000000000005,0.0042085008333333325,0.1896955833333333,0.0048311170833333335,0.08062881666666666,0.6769242083333332,0.04371173750000001,917.3019166666667,0.4751461375,0.10899856625644636,0.06994228494398391,0.02117642373803334,0.9545142588740723,0.024309317387894484
800.0,0.07,0.004688435833333332,0.1889285,0.004489399166666667,0.07955599583333332,0.6769175833333333,0.04541989166666666,893.3378333333334,0.5466556333333334,0.12878948248390515,0.060523703431468845,0.023666258998397666,0.9536721781259544,0.022661562875647905
800.0,0.08000000000000002,0.004952564166666667,0.18871454166666668,0.004165238333333333,0.07896300833333333,0.6769170416666668,0.04628768333333332,879.8999166666666,0.6252745000000002,0.14958642756839347,0.04883578812978151,0.025034147917159133,0.9539114671142016,0.021054384968639248
825.0,0.04,0.003173179166666666,0.19097862499999999,0.005801854166666667,0.08294077083333332,0.6769395833333332,0.04016617916666666,989.0036249999999,0.3356688916666667,0.07138424261966582,0.05450082684087931,0.015869572945631277,0.9551144329734069,0.029015994080961848
825.0,0.05,0.0036892920833333336,0.19004770833333334,0.005506519583333333,0.08179040833333333,0.6769291249999999,0.04203692916666667,958.6121249999999,0.40950784583333333,0.08986166383155574,0.08411937893790511,0.018516497215735464,0.9538463701772251,0.027637132607039528
825.0,0.060000000000000005,0.004129788333333333,0.18930691666666663,0.005217730833333333,0.08080675416666667,0.6769223750000001,0.04361643333333332,936.3467083333334,0.48678663333333333,0.109375903635987,0.07070725346517293,0.020788805022195097,0.9529458321559502,0.026265362821854602
825.0,0.07,0.004796650416666666,0.18800454166666666,0.004892764583333333,0.079315625,0.6769139166666667,0.0460765125,901.8876249999998,0.5589862500000001,0.13041907542047476,0.056619239969955326,0.024263009843818018,0.9509878037580207,0.024749186398161184
825.0,0.08000000000000002,0.00492118375,0.18800287499999999,0.004674080416666666,0.07903439583333333,0.6769160833333333,0.046451254166666664,896.5604999999998,0.639080425,0.15000891698959434,0.0425627328344832,0.02490501059753991,0.9514405135233919,0.023654475879068142
850.0,0.04,0.0030489658333333336,0.19102108333333334,0.005989401666666666,0.08321837083333333,0.6769407083333333,0.039781425,1013.2591666666665,0.3460835291666667,0.07183029880894268,0.050142248191448746,0.01524029892431017,0.9548215919700302,0.02993810910565955
850.0,0.05,0.003360646666666667,0.19046079166666668,0.005817802499999999,0.08252895416666668,0.6769285416666666,0.04090309166666667,988.0451666666665,0.42122545833333347,0.0896651127652656,0.08407774595277862,0.016833597706736755,0.9540248243363679,0.0291415779568954
850.0,0.060000000000000005,0.004288567916666666,0.18852887499999998,0.005440238749999999,0.08045308749999999,0.6769183333333333,0.04437101666666667,944.5528333333333,0.5013129583333333,0.11164848872022018,0.07256718366178905,0.021631282483556395,0.9509284755834891,0.027440241932954437
850.0,0.07,0.004543382499999999,0.18807429166666664,0.005290805833333333,0.07988468333333333,0.6769136250000001,0.04529315416666666,929.460875,0.5846440875000001,0.13233175056595792,0.05085775453158736,0.022956987492400528,0.9503094140618263,0.026733598445773187
850.0,0.08000000000000002,0.004802935416666666,0.187637125,0.005115539583333333,0.07930140833333334,0.6769138749999999,0.04622897916666666,916.7355416666667,0.6550794083333337,0.15034625499020726,0.04374932953075794,0.024311816099703912,0.9497940073579285,0.02589417654236748
875.0,0.04,0.0027166362499999996,0.19166816666666667,0.006162875,0.08396825833333334,0.676936375,0.03854784583333334,1038.0620833333332,0.3582693708333334,0.07257632843696883,0.042392029077811255,0.013546086787047417,0.9557236895373593,0.030730223675593252
875.0,0.05,0.0033163041666666665,0.19039112499999997,0.005942474166666666,0.08263059583333333,0.6769260416666666,0.04079365833333333,1006.1358333333335,0.4374111666666668,0.09143051305743281,0.08743246542745686,0.01661059740725144,0.9536249295454204,0.029764473047328134
875.0,0.060000000000000005,0.00395493375,0.1890266666666667,0.005706319166666667,0.08120272916666665,0.6769179583333333,0.04319155833333333,975.84325,0.5151053083333333,0.11102653405268677,0.07163906449038082,0.019905255227866174,0.9513747341210921,0.02872001065104178
875.0,0.07,0.004209969583333333,0.18849937499999994,0.005601835416666666,0.0806332875,0.6769139583333333,0.044141425,961.2504166666666,0.6011595291666668,0.13154894888532473,0.05577350974350359,0.021229108632873517,0.9505231878505286,0.02824770351659784
875.0,0.08000000000000002,0.004735365,0.18738387499999998,0.0053980758333333325,0.07945538333333332,0.676911125,0.0461162875,936.0412083333333,0.6737495,0.15142000699128735,0.047001389121738235,0.023974429684918048,0.9486959369077088,0.027329633407373113
900.0,0.04,0.0022621275000000002,0.19259791666666665,0.006367416666666666,0.08499116666666666,0.6769338749999999,0.03684744583333333,1070.9966666666667,0.3730060416666666,0.07323028556377711,0.03707623320746711,0.011241644110758857,0.9571154745434367,0.03164288134580439
900.0,0.05,0.0029105454166666665,0.19121354166666668,0.006130819166666667,0.08354413749999999,0.6769228333333333,0.03927812916666666,1038.0774999999999,0.46235455833333344,0.09366154638652424,0.0933672619016982,0.014534202787686589,0.9548507212500152,0.03061507596229826
900.0,0.060000000000000005,0.003716437916666666,0.18941745833333334,0.0058757979166666665,0.0817397125,0.6769159166666667,0.042334558333333334,1003.2004166666666,0.5356996291666667,0.1123069575249625,0.07756657148660051,0.018674657695590565,0.951800157909393,0.029525184395016467
900.0,0.07,0.004322793333333333,0.18807025,0.0056801762499999985,0.0803813375,0.6769117916666666,0.044633504166666664,974.7016249999999,0.6185343416666668,0.13347775685272792,0.05749259121960115,0.021824219056098337,0.9494986267988396,0.02867715414506218
900.0,0.08000000000000002,0.00466678875,0.18731400000000004,0.005563067083333333,0.07961004583333334,0.6769099166666666,0.04593595833333334,958.7435833333333,0.6970587916666668,0.15293606264695675,0.042805527461884485,0.023624064288475483,0.9482147607670258,0.02816117494449871
925.0,0.04,0.0017406525,0.19366862499999998,0.006598084583333334,0.08616354166666666,0.6769324166666666,0.03489661249999999,1107.6216666666664,0.39641216666666673,0.07524317036592003,0.03512706024396439,0.008616777537453983,0.9587206278160626,0.03266259464648349
925.0,0.05,0.002346308958333333,0.192358625,0.0063880225,0.084812325,0.6769220416666665,0.0371726125,1077.2275,0.4712775,0.09198728063776801,0.10164557314039924,0.011667782898301018,0.9565657016925747,0.031766515409124264
925.0,0.060000000000000005,0.0034950195833333333,0.18977574999999997,0.006034501666666667,0.08223732499999999,0.676915875,0.04154167499999999,1031.1441666666667,0.5519074166666667,0.11256008533573712,0.08731323535918556,0.017536011774366624,0.9521863060107096,0.030277682214923694
925.0,0.07,0.004130022499999999,0.18837579166666665,0.005823167916666666,0.08081492916666667,0.6769109166666666,0.04394517083333333,1001.45075,0.637501029166667,0.1338863143478761,0.06000487391425913,0.020824099718641513,0.9498147456205641,0.02936115466079437
925.0,0.08000000000000002,0.004300939999999999,0.18802775,0.005749757916666667,0.08043317916666666,0.6769081666666665,0.0445801875,992.3771666666667,0.735274666666667,0.15583829897468857,0.04484460285843084,0.021713316341258098,0.9492590030749076,0.029027680583834346
950.0,0.04,0.0009947929208333334,0.19522979166666668,0.00690800625,0.08783994166666667,0.6769313749999999,0.03209600833333333,1152.7699999999998,0.4174813333333334,0.07612665659822511,0.03528043866615049,0.0048972590598676405,0.9610953656513181,0.03400737528881418
950.0,0.05,0.00189863925,0.19326795833333332,0.006594008749999999,0.08582015,0.6769195416666667,0.03549972916666666,1111.4120833333334,0.5006232083333334,0.09469965329548274,0.11371336349574657,0.00941035658300518,0.9579073033416191,0.032682340075375696
950.0,0.060000000000000005,0.0023980322499999995,0.19218624999999998,0.006420200833333333,0.08470441666666667,0.6769120833333334,0.0373790375,1088.6904166666668,0.6006728958333335,0.11600725830877934,0.09349825279655033,0.011930242615563021,0.9561291721056917,0.03194058527874535
950.0,0.07,0.003896784166666666,0.18879391666666667,0.00596686125,0.0813407375,0.6769088333333333,0.04309250416666666,1028.9466666666667,0.6581844166666667,0.13452639828875065,0.08032182153841483,0.019615584354307308,0.9503485026533798,0.030035912992312907
950.0,0.08000000000000002,0.0035187412499999996,0.18967629166666664,0.006067875416666665,0.08219140833333333,0.676906875,0.041638800000000004,1041.185833333333,0.7642464625000001,0.15436026136757683,0.04799741851517847,0.017658786973608443,0.9518896078208903,0.030451605205501324
975.0,0.04,0.0004710222893750001,0.1963028333333333,0.007144799166666666,0.0890206375,0.67692725,0.030133679166666667,1187.9487499999998,0.4390665,0.0776822840764999,0.03759942340054967,0.002309853847660545,0.9626526495876115,0.03503749656472793
975.0,0.05,0.0006945543757500001,0.19587054166666665,0.0070446108333333335,0.088528,0.6769158333333334,0.0309465625,1172.62875,0.5486085583333334,0.09833634060033712,0.12181379949981175,0.0034112046346289494,0.9619901952228336,0.03459860014253746
975.0,0.060000000000000005,0.001277174098875,0.194596625,0.006845774583333333,0.08722435833333332,0.6769100416666667,0.033145787499999996,1148.2620833333333,0.6423395250000001,0.1175926145403634,0.11548121282893364,0.006300201187662083,0.9599301215237251,0.033769677288612764
975.0,0.07,0.0017283601666666668,0.19361979166666665,0.0066849125,0.08621406666666666,0.6769063749999998,0.03484632916666667,1127.3495833333334,0.7372578291666668,0.13748433645122646,0.10132183583287357,0.00855483815171488,0.9583569516483418,0.0330882101999433
975.0,0.08000000000000002,0.0030454312500000002,0.1906318333333333,0.006287476666666666,0.083255425,0.6769057499999999,0.03987410833333334,1078.87,0.7910482166666669,0.15417543554306118,0.09183288401548795,0.015229841175812792,0.9533272322994258,0.031442926524761355
1000.0,0.04,0.00013475205733958339,0.19694216666666664,0.007327990416666666,0.08977842916666666,0.6769244583333334,0.02889205,1217.0124999999998,0.4569972916666668,0.07891635476526472,0.05668556915810974,0.0006592408074056875,0.9634903950918795,0.03585036410071488
1000.0,0.05,0.00035429718148583347,0.19650970833333334,0.007234623333333332,0.08929474999999999,0.6769136666666665,0.02969287916666667,1203.6066666666666,0.5699412875000001,0.09952105851888833,0.12687226764568194,0.0017359116202070486,0.9628173860958897,0.035446702283903266
1000.0,0.060000000000000005,0.0005595763375000004,0.19608670833333333,0.0071530541666666655,0.08883856666666667,0.6769084166666667,0.030453975000000005,1192.9641666666664,0.6741276458333335,0.11876883085699576,0.12071829467839101,0.002745722045478176,0.9621557628785226,0.03509851507599921
1000.0,0.07,0.0007361325166666668,0.19570704166666666,0.007087758749999999,0.08844255416666667,0.6769070416666666,0.031119312499999996,1184.6433333333332,0.7844623333333336,0.139183225333785,0.11559913314939996,0.0036168090326976856,0.9615592030464019,0.03482398792090045
1000.0,0.08000000000000002,0.0010641398875000003,0.19499416666666666,0.006973822500000001,0.08770880833333333,0.6769031666666667,0.03235575416666667,1170.6820833333331,0.8810342958333337,0.15819101916576814,0.11070039666389764,0.005241238874149322,0.9604103920648166,0.034348369061034
1025.0,0.04,1.0413020739166672e-05,0.19710954166666667,0.007442210416666666,0.09006039583333332,0.6769219166666667,0.028455625,1238.7879166666667,0.4708588750000001,0.07987607610709134,0.09598817751181199,5.0903942739699555e-05,0.9635679284406564,0.03638116761660392
1025.0,0.05,8.884375362208339e-05,0.19697541666666665,0.007402757083333332,0.08989231666666667,0.6769131249999999,0.028727687499999998,1232.5441666666666,0.5878793416666668,0.10023456161187354,0.12842831918352626,0.0004345138629535179,0.9633603457006327,0.03620514043641388
1025.0,0.060000000000000005,0.00019100355512916684,0.19677466666666668,0.00735861875,0.08966735833333335,0.6769084166666666,0.029100062500000003,1226.4354166666665,0.701945425,0.12028189730106847,0.12541578860192493,0.0009348059209716973,0.9630507839125709,0.03601441016645728
1025.0,0.07,0.00033650602833333354,0.19648145833333333,0.007298128333333333,0.08934465833333333,0.6769033333333333,0.02963609583333333,1218.1604166666664,0.8124506333333336,0.14016764969976236,0.12146671681637955,0.0016486011655933318,0.9625966073479826,0.035754791486424076
1025.0,0.08000000000000002,0.0004700890875000003,0.19618241666666666,0.00725490875,0.089044375,0.6769032500000001,0.03014504583333333,1213.405,0.9210650291666669,0.15953260858537402,0.1187498392152303,0.0023054045810109295,0.9621151694935441,0.03557942592544496
1050.0,0.04,5.5507730500000104e-12,0.19701195833333332,0.00752154,0.09008267083333332,0.6769220416666666,0.028461825,1257.5537499999998,0.4817990833333333,0.08050907323982477,0.11020639306062963,2.713869901546952e-11,0.9632258770977036,0.036774122875157765
1050.0,0.05,2.684610973502923e-07,0.19705254166666664,0.0075111399999999995,0.09009373749999999,0.676910875,0.0284315125,1254.54875,0.6032633250000001,0.10104779947684105,0.12728790171379978,1.3123578088056094e-06,0.9632808788821003,0.03671780876009085
1050.0,0.060000000000000005,4.848161002733338e-06,0.19706170833333334,0.00750292375,0.09008761666666665,0.676907125,0.028436079166666666,1252.5987499999999,0.7241850541666668,0.12149175035577131,0.12625182391137413,2.3699336758067403e-05,0.963299648109603,0.03667665255363885
1050.0,0.07,5.6837215363750045e-05,0.19697391666666667,0.007477103749999999,0.08997708749999998,0.6769001666666666,0.028614591666666665,1248.5708333333334,0.8451675750000002,0.1422474828845571,0.12470766201835104,0.0002779219146973651,0.9631606283856363,0.036561449699666314
1050.0,0.08000000000000002,0.0001503565402500001,0.19676970833333332,0.007443967083333333,0.08976709999999999,0.6769002083333332,0.0289687125,1245.0112499999998,0.9570524208333334,0.16154176018624491,0.12362975354695838,0.000735728977404878,0.9628392356968943,0.03642503532570079
1075.0,0.04,2.676774166666667e-14,0.19689066666666666,0.007596246249999999,0.0900799375,0.6769231666666665,0.0285099125,1275.8716666666667,0.4947031541666667,0.08147545637870589,0.11705178648961612,1.3090197942188928e-13,0.9628521642696937,0.03714783573017535
1075.0,0.05,2.191814166666667e-14,0.1969323333333333,0.007589156666666667,0.09009417083333333,0.6769097083333332,0.02847466666666667,1273.5337499999998,0.6170225041666667,0.10180777171911885,0.12593649132377616,1.0716791505217533e-13,0.9628931088528263,0.03710689114706653
1075.0,0.060000000000000005,1.513587916666667e-14,0.19694441666666665,0.0075850975,0.09009765833333333,0.6769072916666666,0.0284656875,1272.4216666666664,0.7410118416666667,0.12237284994153591,0.1253740387984712,7.400339862114791e-14,0.9629144110036186,0.037085588996307435
